ALUNO_ID;DESC_ASSUNTO;DT_LANCADO
4.120.336;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.338;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.343;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.365;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.373;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.397;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.399;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.404;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.436;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.454;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.460;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.475;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.478;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.547;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.583;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.604;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.609;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.614;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.638;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.664;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.664;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.672;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.742;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.756;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.772;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.803;FALTA APOIO PEDAGÓGICO PORTUGUES;03.06.2014
4.120.040;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.338;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.343;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.399;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.590;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.598;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.599;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.609;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.614;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.639;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.645;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.663;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.664;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
4.120.705;FALTA APOIO PEDAGÓGICO MATEMÁTICA;03.06.2014
120.347;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;03.06.2014
4.120.033;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;03.06.2014
4.120.235;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;03.06.2014
4.120.692;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;03.06.2014
4.120.667;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;03.06.2014
4.120.191;DIREÇÃO;03.06.2014
4.120.397;DIREÇÃO;03.06.2014
4.120.398;DIREÇÃO;03.06.2014
4.120.505;DIREÇÃO;03.06.2014
4.120.582;DIREÇÃO;03.06.2014
4.120.737;DIREÇÃO;03.06.2014
1.121.426;ATRASO MATUTINO;03.06.2014
4.120.171;ATRASO MATUTINO;03.06.2014
4.120.175;ATRASO MATUTINO;03.06.2014
4.120.219;ATRASO MATUTINO;03.06.2014
4.120.368;ATRASO MATUTINO;03.06.2014
4.120.574;ATRASO MATUTINO;03.06.2014
4.120.647;ATRASO MATUTINO;03.06.2014
4.120.751;ATRASO MATUTINO;03.06.2014
4.120.797;ATRASO MATUTINO;03.06.2014
4.120.491;APOIO PEDAGÓGICO DE MATEMÁTICA;04.06.2014
4.120.797;FALTA EDUCAÇÃO FÍSICA;04.06.2014
100.241;FALTA REGULAR MATUTINO;04.06.2014
120.312;FALTA REGULAR MATUTINO;04.06.2014
1.121.172;FALTA REGULAR MATUTINO;04.06.2014
4.120.069;FALTA REGULAR MATUTINO;04.06.2014
4.120.251;FALTA REGULAR MATUTINO;04.06.2014
4.120.312;FALTA REGULAR MATUTINO;04.06.2014
4.120.388;FALTA REGULAR MATUTINO;04.06.2014
4.120.609;FALTA REGULAR MATUTINO;04.06.2014
4.120.732;FALTA REGULAR MATUTINO;04.06.2014
4.120.757;FALTA REGULAR MATUTINO;04.06.2014
4.120.773;FALTA REGULAR MATUTINO;04.06.2014
4.120.797;FALTA REGULAR MATUTINO;04.06.2014
4.120.807;FALTA REGULAR MATUTINO;04.06.2014
120.026;FALTA REGULAR VESPERTINO;04.06.2014
120.075;FALTA REGULAR VESPERTINO;04.06.2014
120.142;FALTA REGULAR VESPERTINO;04.06.2014
120.312;FALTA REGULAR VESPERTINO;04.06.2014
1.121.218;FALTA REGULAR VESPERTINO;04.06.2014
1.121.395;FALTA REGULAR VESPERTINO;04.06.2014
1.121.521;FALTA REGULAR VESPERTINO;04.06.2014
4.120.069;FALTA REGULAR VESPERTINO;04.06.2014
4.120.082;FALTA REGULAR VESPERTINO;04.06.2014
4.120.083;FALTA REGULAR VESPERTINO;04.06.2014
4.120.175;FALTA REGULAR VESPERTINO;04.06.2014
4.120.771;FALTA REGULAR VESPERTINO;04.06.2014
4.120.801;FALTA REGULAR VESPERTINO;04.06.2014
4.120.807;FALTA REGULAR VESPERTINO;04.06.2014
4.120.191;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.247;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.264;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.511;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.537;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.562;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.616;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.640;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.665;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.694;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.695;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.709;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.714;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.770;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.783;FALTA APOIO PEDAGÓGICO PORTUGUES;04.06.2014
4.120.191;FALTA APOIO PEDAGÓGICO MATEMÁTICA;04.06.2014
4.120.539;FALTA APOIO PEDAGÓGICO MATEMÁTICA;04.06.2014
4.120.562;FALTA APOIO PEDAGÓGICO MATEMÁTICA;04.06.2014
4.120.640;FALTA APOIO PEDAGÓGICO MATEMÁTICA;04.06.2014
4.120.665;FALTA APOIO PEDAGÓGICO MATEMÁTICA;04.06.2014
4.120.714;FALTA APOIO PEDAGÓGICO MATEMÁTICA;04.06.2014
4.120.770;FALTA APOIO PEDAGÓGICO MATEMÁTICA;04.06.2014
4.120.791;FALTA APOIO PEDAGÓGICO MATEMÁTICA;04.06.2014
120.075;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;04.06.2014
4.120.082;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;04.06.2014
4.120.083;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;04.06.2014
4.120.508;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;04.06.2014
4.120.576;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;04.06.2014
4.120.651;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;04.06.2014
4.120.656;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;04.06.2014
120.142;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;04.06.2014
120.347;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;04.06.2014
120.356;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;04.06.2014
4.120.277;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;04.06.2014
4.120.555;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;04.06.2014
4.120.626;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;04.06.2014
4.120.397;TAREFA;04.06.2014
4.120.709;TAREFA;04.06.2014
4.120.766;TAREFA;04.06.2014
4.120.254;DIREÇÃO;04.06.2014
4.120.331;DIREÇÃO;04.06.2014
4.120.494;DIREÇÃO;04.06.2014
4.120.591;DIREÇÃO;04.06.2014
4.120.591;DIREÇÃO;04.06.2014
100.241;ATRASO MATUTINO;04.06.2014
120.089;ATRASO MATUTINO;04.06.2014
120.142;ATRASO MATUTINO;04.06.2014
120.238;ATRASO MATUTINO;04.06.2014
1.121.255;ATRASO MATUTINO;04.06.2014
1.122.287;ATRASO MATUTINO;04.06.2014
4.120.398;ATRASO MATUTINO;04.06.2014
4.120.460;ATRASO MATUTINO;04.06.2014
4.120.569;ATRASO MATUTINO;04.06.2014
4.120.626;ATRASO MATUTINO;04.06.2014
4.120.667;ATRASO MATUTINO;04.06.2014
4.120.701;ATRASO MATUTINO;04.06.2014
4.120.150;ATRASO VESPERTINO;04.06.2014
4.120.574;ATRASO VESPERTINO;04.06.2014
4.120.625;Excluir (Erro);04.06.2014
4.120.573;ATRASO VESPERTINO;04.06.2014
4.120.052;FALTA REGULAR - PROGRESSÃO PARCIAL MATEMÁTICA;05.06.2014
4.120.089;FALTA REGULAR - PROGRESSÃO PARCIAL MATEMÁTICA;05.06.2014
4.120.163;FALTA REGULAR - PROGRESSÃO PARCIAL MATEMÁTICA;05.06.2014
4.120.323;FALTA REGULAR - PROGRESSÃO PARCIAL MATEMÁTICA;05.06.2014
4.120.340;FALTA REGULAR - PROGRESSÃO PARCIAL MATEMÁTICA;05.06.2014
4.120.349;FALTA REGULAR - PROGRESSÃO PARCIAL MATEMÁTICA;05.06.2014
4.120.438;FALTA REGULAR - PROGRESSÃO PARCIAL MATEMÁTICA;05.06.2014
120.328;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
1.121.521;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
4.120.625;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
4.120.863;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
120.089;FALTA REGULAR MATUTINO;05.06.2014
120.312;FALTA REGULAR MATUTINO;05.06.2014
4.120.007;FALTA REGULAR MATUTINO;05.06.2014
4.120.296;FALTA REGULAR MATUTINO;05.06.2014
4.120.386;FALTA REGULAR MATUTINO;05.06.2014
4.120.388;FALTA REGULAR MATUTINO;05.06.2014
4.120.511;FALTA REGULAR MATUTINO;05.06.2014
4.120.537;FALTA REGULAR MATUTINO;05.06.2014
4.120.547;FALTA REGULAR MATUTINO;05.06.2014
4.120.562;FALTA REGULAR MATUTINO;05.06.2014
4.120.597;FALTA REGULAR MATUTINO;05.06.2014
4.120.797;FALTA REGULAR MATUTINO;05.06.2014
4.120.863;FALTA REGULAR MATUTINO;05.06.2014
120.089;FALTA REGULAR VESPERTINO;05.06.2014
120.102;FALTA REGULAR VESPERTINO;05.06.2014
120.312;FALTA REGULAR VESPERTINO;05.06.2014
120.313;FALTA REGULAR VESPERTINO;05.06.2014
1.120.794;FALTA REGULAR VESPERTINO;05.06.2014
1.121.212;FALTA REGULAR VESPERTINO;05.06.2014
1.121.269;FALTA REGULAR VESPERTINO;05.06.2014
1.121.380;FALTA REGULAR VESPERTINO;05.06.2014
1.121.412;FALTA REGULAR VESPERTINO;05.06.2014
1.122.287;FALTA REGULAR VESPERTINO;05.06.2014
4.120.018;FALTA REGULAR VESPERTINO;05.06.2014
4.120.175;FALTA REGULAR VESPERTINO;05.06.2014
4.120.186;FALTA REGULAR VESPERTINO;05.06.2014
4.120.498;FALTA REGULAR VESPERTINO;05.06.2014
4.120.561;FALTA REGULAR VESPERTINO;05.06.2014
4.120.571;FALTA REGULAR VESPERTINO;05.06.2014
4.120.597;FALTA REGULAR VESPERTINO;05.06.2014
4.120.626;FALTA REGULAR VESPERTINO;05.06.2014
4.120.801;FALTA REGULAR VESPERTINO;05.06.2014
4.120.856;FALTA REGULAR VESPERTINO;05.06.2014
1.121.056;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;05.06.2014
1.121.412;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;05.06.2014
4.120.006;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;05.06.2014
4.120.253;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;05.06.2014
4.120.721;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;05.06.2014
4.120.768;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;05.06.2014
1.121.177;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
1.121.322;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
4.120.049;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
4.120.127;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
4.120.161;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
4.120.650;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
4.120.667;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
4.120.670;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;05.06.2014
4.120.582;TAREFA;05.06.2014
4.120.737;TAREFA;05.06.2014
4.120.019;DIREÇÃO;05.06.2014
120.102;ATRASO MATUTINO;05.06.2014
1.121.212;ATRASO MATUTINO;05.06.2014
1.121.426;ATRASO MATUTINO;05.06.2014
4.120.006;ATRASO MATUTINO;05.06.2014
4.120.085;ATRASO MATUTINO;05.06.2014
4.120.104;ATRASO MATUTINO;05.06.2014
4.120.277;ATRASO MATUTINO;05.06.2014
4.120.512;ATRASO MATUTINO;05.06.2014
4.120.531;ATRASO MATUTINO;05.06.2014
4.120.572;ATRASO MATUTINO;05.06.2014
4.120.640;ATRASO MATUTINO;05.06.2014
4.120.642;ATRASO MATUTINO;05.06.2014
4.120.701;ATRASO MATUTINO;05.06.2014
1.121.316;ATRASO VESPERTINO;05.06.2014
4.120.522;ATRASO VESPERTINO;05.06.2014
4.120.222;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;06.06.2014
120.083;FALTA REGULAR MATUTINO;06.06.2014
120.102;FALTA REGULAR MATUTINO;06.06.2014
120.312;FALTA REGULAR MATUTINO;06.06.2014
1.121.212;FALTA REGULAR MATUTINO;06.06.2014
1.121.421;FALTA REGULAR MATUTINO;06.06.2014
4.120.127;FALTA REGULAR MATUTINO;06.06.2014
4.120.625;FALTA REGULAR MATUTINO;06.06.2014
4.120.647;FALTA REGULAR MATUTINO;06.06.2014
4.120.771;FALTA REGULAR MATUTINO;06.06.2014
120.075;FALTA REGULAR VESPERTINO;06.06.2014
120.083;FALTA REGULAR VESPERTINO;06.06.2014
120.102;FALTA REGULAR VESPERTINO;06.06.2014
120.142;FALTA REGULAR VESPERTINO;06.06.2014
120.211;FALTA REGULAR VESPERTINO;06.06.2014
120.270;FALTA REGULAR VESPERTINO;06.06.2014
120.356;FALTA REGULAR VESPERTINO;06.06.2014
120.397;FALTA REGULAR VESPERTINO;06.06.2014
1.121.412;FALTA REGULAR VESPERTINO;06.06.2014
4.120.625;FALTA REGULAR VESPERTINO;06.06.2014
4.120.647;FALTA REGULAR VESPERTINO;06.06.2014
4.120.671;FALTA REGULAR VESPERTINO;06.06.2014
4.120.755;FALTA REGULAR VESPERTINO;06.06.2014
4.120.771;FALTA REGULAR VESPERTINO;06.06.2014
4.120.801;FALTA REGULAR VESPERTINO;06.06.2014
120.356;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;06.06.2014
120.371;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;06.06.2014
1.121.370;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;06.06.2014
4.120.215;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;06.06.2014
4.120.223;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;06.06.2014
4.120.251;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;06.06.2014
4.120.261;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;06.06.2014
4.120.751;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;06.06.2014
4.120.367;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;06.06.2014
4.120.591;TAREFA;06.06.2014
4.120.766;DIREÇÃO;06.06.2014
4.120.083;ATRASO MATUTINO;06.06.2014
100.241;ATRASO VESPERTINO;06.06.2014
120.371;ATRASO VESPERTINO;06.06.2014
4.120.741;ATRASO VESPERTINO;06.06.2014
1.121.603;Atendimento Psicopedagógico;06.06.2014
4.120.277;Atendimento Psicopedagógico;06.06.2014
4.120.311;Atendimento Psicopedagógico;06.06.2014
4.120.312;Atendimento Psicopedagógico;06.06.2014
4.120.507;Atendimento Psicopedagógico;06.06.2014
4.120.551;Atendimento Psicopedagógico;06.06.2014
4.120.584;Atendimento Psicopedagógico;06.06.2014
4.120.588;Atendimento Psicopedagógico;06.06.2014
4.120.670;Atendimento Psicopedagógico;06.06.2014
4.120.700;Atendimento Psicopedagógico;06.06.2014
1.121.157;FALTA REGULAR MATUTINO;06.06.2014
1.121.255;FALTA REGULAR MATUTINO;06.06.2014
1.121.323;FALTA REGULAR MATUTINO;06.06.2014
4.120.044;FALTA REGULAR MATUTINO;06.06.2014
4.120.104;FALTA REGULAR MATUTINO;06.06.2014
4.120.154;FALTA REGULAR MATUTINO;06.06.2014
4.120.222;FALTA REGULAR MATUTINO;06.06.2014
4.120.343;FALTA REGULAR MATUTINO;06.06.2014
4.120.388;FALTA REGULAR MATUTINO;06.06.2014
4.120.522;FALTA REGULAR MATUTINO;06.06.2014
4.120.606;FALTA REGULAR MATUTINO;06.06.2014
4.120.608;FALTA REGULAR MATUTINO;06.06.2014
4.120.787;FALTA REGULAR MATUTINO;06.06.2014
4.120.804;FALTA REGULAR MATUTINO;06.06.2014
4.120.505;TAREFA;06.06.2014
1.121.412;ATRASO MATUTINO;06.06.2014
4.120.030;ATRASO MATUTINO;06.06.2014
4.120.147;ATRASO MATUTINO;06.06.2014
4.120.294;ATRASO MATUTINO;06.06.2014
4.120.572;ATRASO MATUTINO;06.06.2014
4.120.626;ATRASO MATUTINO;06.06.2014
4.120.677;ATRASO MATUTINO;06.06.2014
4.120.104;FALTA REGULAR VESPERTINO;09.06.2014
4.120.083;FALTA REGULAR VESPERTINO;09.06.2014
4.120.656;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;09.06.2014
4.120.695;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;09.06.2014
4.120.286;MED 30+FÍSICA;09.06.2014
4.120.528;MED 30+FÍSICA;09.06.2014
4.120.587;MED 30+FÍSICA;09.06.2014
4.120.481;MED 30+BIOLOGIA;09.06.2014
4.120.531;MED 30+MATEMÁTICA;09.06.2014
4.120.546;MED 30+MATEMÁTICA;09.06.2014
4.120.587;MED 30+MATEMÁTICA;09.06.2014
4.120.025;FREQUÊNCIA DE MONITORIA;09.06.2014
4.120.199;FREQUÊNCIA DE MONITORIA;09.06.2014
4.120.311;FREQUÊNCIA DE MONITORIA;09.06.2014
4.120.676;FREQUÊNCIA DE MONITORIA;09.06.2014
4.120.703;FREQUÊNCIA DE MONITORIA;09.06.2014
4.120.732;FREQUÊNCIA DE MONITORIA;09.06.2014
120.083;FALTA REGULAR MATUTINO;09.06.2014
120.102;FALTA REGULAR MATUTINO;09.06.2014
120.141;FALTA REGULAR MATUTINO;09.06.2014
1.120.605;FALTA REGULAR MATUTINO;09.06.2014
1.121.412;FALTA REGULAR MATUTINO;09.06.2014
4.120.009;FALTA REGULAR MATUTINO;09.06.2014
4.120.018;FALTA REGULAR MATUTINO;09.06.2014
4.120.030;FALTA REGULAR MATUTINO;09.06.2014
4.120.104;FALTA REGULAR MATUTINO;09.06.2014
4.120.147;FALTA REGULAR MATUTINO;09.06.2014
4.120.152;FALTA REGULAR MATUTINO;09.06.2014
4.120.153;FALTA REGULAR MATUTINO;09.06.2014
4.120.367;FALTA REGULAR MATUTINO;09.06.2014
4.120.645;FALTA REGULAR MATUTINO;09.06.2014
4.120.671;FALTA REGULAR MATUTINO;09.06.2014
4.120.756;FALTA REGULAR MATUTINO;09.06.2014
4.120.788;FALTA REGULAR MATUTINO;09.06.2014
4.120.791;FALTA REGULAR MATUTINO;09.06.2014
4.120.800;FALTA REGULAR MATUTINO;09.06.2014
120.141;FALTA REGULAR VESPERTINO;09.06.2014
120.142;FALTA REGULAR VESPERTINO;09.06.2014
1.120.605;FALTA REGULAR VESPERTINO;09.06.2014
1.121.412;FALTA REGULAR VESPERTINO;09.06.2014
4.120.018;FALTA REGULAR VESPERTINO;09.06.2014
4.120.116;FALTA REGULAR VESPERTINO;09.06.2014
4.120.152;FALTA REGULAR VESPERTINO;09.06.2014
4.120.153;FALTA REGULAR VESPERTINO;09.06.2014
4.120.175;FALTA REGULAR VESPERTINO;09.06.2014
4.120.626;FALTA REGULAR VESPERTINO;09.06.2014
4.120.671;FALTA REGULAR VESPERTINO;09.06.2014
4.120.089;FALTA REGULAR - PROGRESSÃO PARCIAL PORTUGUÊS;09.06.2014
120.142;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;09.06.2014
4.120.006;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;09.06.2014
4.120.013;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;09.06.2014
100.241;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
120.075;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
120.211;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
120.238;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
1.121.322;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
4.120.127;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
4.120.149;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
4.120.161;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
4.120.575;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
4.120.700;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
4.120.741;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
4.120.398;TAREFA;09.06.2014
4.120.537;TAREFA;09.06.2014
4.120.728;TAREFA;09.06.2014
4.120.398;OBSERVAÇÕES;09.06.2014
4.120.161;RETORNOU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;09.06.2014
4.120.766;DIREÇÃO;09.06.2014
120.270;ATRASO MATUTINO;09.06.2014
120.371;ATRASO MATUTINO;09.06.2014
1.121.255;ATRASO MATUTINO;09.06.2014
1.121.380;ATRASO MATUTINO;09.06.2014
4.120.023;ATRASO MATUTINO;09.06.2014
4.120.028;ATRASO MATUTINO;09.06.2014
4.120.033;ATRASO MATUTINO;09.06.2014
4.120.467;ATRASO MATUTINO;09.06.2014
4.120.508;ATRASO MATUTINO;09.06.2014
4.120.677;ATRASO MATUTINO;09.06.2014
4.120.751;ATRASO MATUTINO;09.06.2014
4.120.771;ATRASO MATUTINO;09.06.2014
1.120.794;ATRASO VESPERTINO;09.06.2014
1.121.323;ATRASO VESPERTINO;09.06.2014
1.121.521;ATRASO VESPERTINO;09.06.2014
4.120.154;ATRASO VESPERTINO;09.06.2014
4.120.186;ATRASO VESPERTINO;09.06.2014
4.120.549;ATRASO VESPERTINO;09.06.2014
4.120.377;ATRASO MATUTINO;10.06.2014
4.120.004;OFICINA DE REDAÇÃO;10.06.2014
4.120.191;OFICINA DE REDAÇÃO;10.06.2014
4.120.199;OFICINA DE REDAÇÃO;10.06.2014
4.120.199;OFICINA DE REDAÇÃO;10.06.2014
4.120.205;OFICINA DE REDAÇÃO;10.06.2014
4.120.217;OFICINA DE REDAÇÃO;10.06.2014
4.120.222;OFICINA DE REDAÇÃO;10.06.2014
4.120.233;OFICINA DE REDAÇÃO;10.06.2014
4.120.242;OFICINA DE REDAÇÃO;10.06.2014
4.120.253;OFICINA DE REDAÇÃO;10.06.2014
4.120.274;OFICINA DE REDAÇÃO;10.06.2014
4.120.286;OFICINA DE REDAÇÃO;10.06.2014
4.120.326;OFICINA DE REDAÇÃO;10.06.2014
4.120.352;OFICINA DE REDAÇÃO;10.06.2014
4.120.363;OFICINA DE REDAÇÃO;10.06.2014
4.120.531;OFICINA DE REDAÇÃO;10.06.2014
4.120.540;OFICINA DE REDAÇÃO;10.06.2014
4.120.542;OFICINA DE REDAÇÃO;10.06.2014
4.120.584;OFICINA DE REDAÇÃO;10.06.2014
4.120.587;OFICINA DE REDAÇÃO;10.06.2014
4.120.616;OFICINA DE REDAÇÃO;10.06.2014
4.120.675;OFICINA DE REDAÇÃO;10.06.2014
4.120.690;OFICINA DE REDAÇÃO;10.06.2014
4.120.700;OFICINA DE REDAÇÃO;10.06.2014
4.120.722;OFICINA DE REDAÇÃO;10.06.2014
4.120.726;OFICINA DE REDAÇÃO;10.06.2014
4.120.740;OFICINA DE REDAÇÃO;10.06.2014
4.120.767;OFICINA DE REDAÇÃO;10.06.2014
120.089;FALTA REGULAR MATUTINO;10.06.2014
4.120.007;FALTA REGULAR MATUTINO;10.06.2014
4.120.035;FALTA REGULAR MATUTINO;10.06.2014
4.120.040;FALTA REGULAR MATUTINO;10.06.2014
4.120.069;FALTA REGULAR MATUTINO;10.06.2014
4.120.083;FALTA REGULAR MATUTINO;10.06.2014
4.120.104;FALTA REGULAR MATUTINO;10.06.2014
4.120.222;FALTA REGULAR MATUTINO;10.06.2014
4.120.343;FALTA REGULAR MATUTINO;10.06.2014
4.120.668;FALTA REGULAR MATUTINO;10.06.2014
4.120.692;FALTA REGULAR MATUTINO;10.06.2014
4.120.701;FALTA REGULAR MATUTINO;10.06.2014
4.120.713;FALTA REGULAR MATUTINO;10.06.2014
4.120.724;FALTA REGULAR MATUTINO;10.06.2014
4.120.751;FALTA REGULAR MATUTINO;10.06.2014
4.120.788;FALTA REGULAR MATUTINO;10.06.2014
4.120.800;FALTA REGULAR MATUTINO;10.06.2014
1.120.794;FALTA REGULAR VESPERTINO;10.06.2014
4.120.069;FALTA REGULAR VESPERTINO;10.06.2014
4.120.083;FALTA REGULAR VESPERTINO;10.06.2014
4.120.175;FALTA REGULAR VESPERTINO;10.06.2014
4.120.561;FALTA REGULAR VESPERTINO;10.06.2014
4.120.572;FALTA REGULAR VESPERTINO;10.06.2014
